index	status	map_line
40	PORTED	0002:002636d0 ?GetZoneBitset@ZoneOverrideBrushSet@@QBEABV?$BitSet@$0EA@@@XZ 00A52BD0 f i streamer.o
41	SKIPPED	0002:002636e0 ?GetZoneDistances@ZoneOverrideBrushSet@@QBEABV?$InplaceVector@M@@XZ 00A52BE0 f i streamer.o  SKIPPED: inline template/container helper; supplied by its template definition
42	SKIPPED	0002:002636f0 ?GetNonZoneDistances@ZoneOverrideBrushSet@@QAEAAV?$InplaceVector@V?$InplaceTriple@VInplaceString@@PBUPakInfoNode@@M@@@@XZ 00A52BF0 f i streamer.o  SKIPPED: inline template/container helper; supplied by its template definition
43	VERIFIED	0002:00263700 ?WasInside@ZoneOverrideBrushSet@@QBE_NXZ 00A52C00 f i streamer.o
44	VERIFIED	0002:00263710 ?SetInside@ZoneOverrideBrushSet@@QAEX_N@Z 00A52C10 f i streamer.o
45	VERIFIED	0002:00263720 ?OnLoading@StreamZoneManager@@QAEXW4TPakId@@@Z 00A52C20 f i streamer.o
46	VERIFIED	0002:00263730 ?strnicmp@InstanceBank@@QBEHPBD0H@Z 00A52C30 f i streamer.o
47	VERIFIED	0002:002637b0 ?GetType@InstanceBank@@QBE?AW4eInstanceBankType@@XZ 00A52CB0 f i streamer.o
48	VERIFIED	0002:002637c0 ?GetTypeStr@InstanceBank@@QBEPBDXZ 00A52CC0 f i streamer.o
49	VERIFIED	0002:002637d0 ?Inst@XModelPartsManager@@SAPAV1@XZ 00A52CD0 f i streamer.o
50	VERIFIED	0002:002637e0 ?nalGetAnimDirectory@@YAPAV?$tlResourceDirectory@V?$nalAnimClass@VnalAnyPose@@@@@@XZ 00A52CE0 f i streamer.o
51	VERIFIED	0002:002637f0 ?nalSetAnimDirectory@@YAXPAV?$tlResourceDirectory@V?$nalAnimClass@VnalAnyPose@@@@@@@Z 00A52CF0 f i streamer.o
52	PORTED	0002:00263800 ?nalGetAnimFileDirectory@@YAPAV?$tlResourceDirectory@VnalAnimFile@@@@XZ 00A52D00 f i streamer.o
53	PORTED	0002:00263810 ?nalSetAnimFileDirectory@@YAXPAV?$tlResourceDirectory@VnalAnimFile@@@@@Z 00A52D10 f i streamer.o
54	VERIFIED	0002:00263820 ?nalGetSkeletonDirectory@@YAPAV?$tlResourceDirectory@VnalBaseSkeleton@@@@XZ 00A52D20 f i streamer.o
55	VERIFIED	0002:00263830 ?nalSetSkeletonDirectory@@YAXPAV?$tlResourceDirectory@VnalBaseSkeleton@@@@@Z 00A52D30 f i streamer.o
56	VERIFIED	0002:00263840 ?nalGetSceneAnimDirectory@@YAPAV?$tlResourceDirectory@VnalSceneAnim@@@@XZ 00A52D40 f i streamer.o
57	VERIFIED	0002:00263850 ?nalSetSceneAnimDirectory@@YAXPAV?$tlResourceDirectory@VnalSceneAnim@@@@@Z 00A52D50 f i streamer.o
58	VERIFIED	0002:00263860 ?GetDirectory@?$cdResourceDirectory@V?$nalAnimClass@VnalAnyPose@@@@@@SAPAV?$tlResourceDirectory@V?$nalAnimClass@VnalAnyPose@@@@@@XZ 00A52D60 f i streamer.o
59	VERIFIED	0002:00263870 ?SetDirectory@?$cdResourceDirectory@V?$nalAnimClass@VnalAnyPose@@@@@@SAXPAV?$tlResourceDirectory@V?$nalAnimClass@VnalAnyPose@@@@@@@Z 00A52D70 f i streamer.o
60	VERIFIED	0002:00263880 ?GetDirectory@?$cdResourceDirectory@VnalSceneAnim@@@@SAPAV?$tlResourceDirectory@VnalSceneAnim@@@@XZ 00A52D80 f i streamer.o
61	VERIFIED	0002:00263890 ?SetDirectory@?$cdResourceDirectory@VnalSceneAnim@@@@SAXPAV?$tlResourceDirectory@VnalSceneAnim@@@@@Z 00A52D90 f i streamer.o
62	PORTED	0002:002638a0 ?GetDirectory@?$cdResourceDirectory@VnalAnimFile@@@@SAPAV?$tlResourceDirectory@VnalAnimFile@@@@XZ 00A52DA0 f i streamer.o
63	PORTED	0002:002638b0 ?SetDirectory@?$cdResourceDirectory@VnalAnimFile@@@@SAXPAV?$tlResourceDirectory@VnalAnimFile@@@@@Z 00A52DB0 f i streamer.o
64	VERIFIED	0002:002638c0 ?GetDirectory@?$cdResourceDirectory@VnalBaseSkeleton@@@@SAPAV?$tlResourceDirectory@VnalBaseSkeleton@@@@XZ 00A52DC0 f i streamer.o
65	VERIFIED	0002:002638d0 ?SetDirectory@?$cdResourceDirectory@VnalBaseSkeleton@@@@SAXPAV?$tlResourceDirectory@VnalBaseSkeleton@@@@@Z 00A52DD0 f i streamer.o
66	VERIFIED	0002:002638e0 ?Order@tlFixedString@@QBEHABV1@@Z 00A52DE0 f i streamer.o
67	VERIFIED	0002:00263930 ?LengthSquared@math@@YAMABVPosition3@1@@Z 00A52E30 f i streamer.o
68	VERIFIED	0002:00263990 ??Hmath@@YA?AVVector4@0@ABV10@ABVPosition3@0@@Z 00A52E90 f i streamer.o
69	VERIFIED	0002:002639e0 ??Kmath@@YA?AVVector4@0@ABV10@M@Z 00A52EE0 f i streamer.o
70	VERIFIED	0002:00263a20 ??0Mat44@math@@QAE@ABVVector4@1@000@Z 00A52F20 f i streamer.o
71	VERIFIED	0002:00263ac0 ?GetX@Mat44@math@@QAEAAVVector4@2@XZ 00A52FC0 f i streamer.o
72	VERIFIED	0002:00263ad0 ?GetY@Mat44@math@@QAEAAVVector4@2@XZ 00A52FD0 f i streamer.o
73	VERIFIED	0002:00263ae0 ?GetZ@Mat44@math@@QAEAAVVector4@2@XZ 00A52FE0 f i streamer.o
74	VERIFIED	0002:00263af0 ?GetW@Mat44@math@@QAEAAVVector4@2@XZ 00A52FF0 f i streamer.o
75	VERIFIED	0002:00263b00 ??0Mat44@math@@QAE@ABVMat33@1@@Z 00A53000 f i streamer.o
76	VERIFIED	0002:00263b80 ?Mul@math@@YA?AVVector4@1@ABVPosition3@1@ABVMat44@1@@Z 00A53080 f i streamer.o
77	VERIFIED	0002:00263c00 ??Dmath@@YA?AVVector4@0@ABVPosition3@0@ABVMat44@0@@Z 00A53100 f i streamer.o
78	VERIFIED	0002:00263c80 ??XVector4@math@@QAEABV01@ABVMat44@1@@Z 00A53180 f i streamer.o
79	VERIFIED	0002:00263d10 ?Mul@math@@YA?AVMat44@1@ABV21@ABVMat33@1@@Z 00A53210 f i streamer.o
80	VERIFIED	0002:00263f70 ??0LoadStats@@QAE@XZ 00A53470 f i streamer.o
81	VERIFIED	0002:00263fa0 ?GetTime@LoadStats@@SAM_K0@Z 00A534A0 f i streamer.o
82	VERIFIED	0002:00264000 ?GetFileExt@@YAPBDPBD@Z 00A53500 f streamer.o
83	PORTED	0002:00264030 ?GetWorkAmount@@YAIPBD@Z 00A53530 f streamer.o
84	PORTED	0002:00264b90 ?GetLoadTime@PakFile@@ABEMXZ 00A54090 f streamer.o
85	VERIFIED	0002:00264bc0 ?GetProgress@PakFile@@QBEMXZ 00A540C0 f streamer.o
86	VERIFIED	0002:00264c30 ?IsCancelOk@PakFile@@QBE_NXZ 00A54130 f streamer.o
87	PORTED	0002:00264c40 ?CopyHeader@PakFile@@AAEXXZ 00A54140 f streamer.o
88	PORTED	0002:00264cd0 ?DetermineNextFile@PakFile@@AAEXXZ 00A541D0 f streamer.o
89	PORTED	0002:00264e50 ?GetInfo@PakFile@@QBEPBUPakInfoNode@@XZ 00A54350 f streamer.o
90	PORTED	0002:00264e80 ?ValidateRange@PakFile@@ABEXPAX@Z 00A54380 f streamer.o
91	PORTED	0002:00264ec0 ?IsRequestValid@PakFile@@ABE_NAATTRequestId@@@Z 00A543C0 f streamer.o
92	PORTED	0002:00264ee0 ?SetRequestInvalid@PakFile@@ABEXAATTRequestId@@@Z 00A543E0 f streamer.o
93	PORTED	0002:00264ef0 ?IsRequestDone@PakFile@@ABE_NAATTRequestId@@@Z 00A543F0 f streamer.o
94	VERIFIED	0002:00265080 ?stream_alloc@@YAPAEH_N@Z 00A54580 f streamer.o
95	VERIFIED	0002:002651a0 ?stream_free@@YAXPAE_N@Z 00A546A0 f streamer.o
96	PORTED	0002:00265210 ?DecodeDB@@YAXPBDPAEHW4TPakId@@PAVPakFile@@@Z 00A54710 f streamer.o
97	PORTED	0002:00265230 ?DecodeXModelBank@@YAXPBDPAEHW4TPakId@@PAVPakFile@@@Z 00A54730 f streamer.o
98	PORTED	0002:00265250 ?DecodeXModelPartsBank@@YAXPBDPAEHW4TPakId@@PAVPakFile@@@Z 00A54750 f streamer.o
99	PORTED	0002:00265270 ?DecodeAITypeBank@@YAXPBDPAEHW4TPakId@@PAVPakFile@@@Z 00A54770 f streamer.o
100	PORTED	0002:00265290 ?DecodeLightGrid@@YAXPBDPAEHW4TPakId@@PAVPakFile@@@Z 00A54790 f streamer.o
101	PORTED	0002:002652b0 ?DecodeGrassInfo@@YAXPBDPAEHW4TPakId@@PAVPakFile@@@Z 00A547B0 f streamer.o
102	PORTED	0002:002652c0 ?DecodeLevelPath@@YAXPBDPAEHW4TPakId@@PAVPakFile@@@Z 00A547C0 f streamer.o
103	PORTED	0002:002652e0 ?DecodeZonePath@@YAXPBDPAEHW4TPakId@@PAVPakFile@@@Z 00A547E0 f streamer.o
104	PORTED	0002:00265300 ?DecodeSTB@@YAXPBDPAEHW4TPakId@@PAVPakFile@@@Z 00A54800 f streamer.o
105	PORTED	0002:00265320 ?DecodeSPT@@YAXPBDPAEHW4TPakId@@PAVPakFile@@@Z 00A54820 f streamer.o
106	PORTED	0002:00265330 ?DecodeWIND@@YAXPBDPAEHW4TPakId@@PAVPakFile@@@Z 00A54830 f streamer.o
107	PORTED	0002:00265340 ?DecodeSEED@@YAXPBDPAEHW4TPakId@@PAVPakFile@@@Z 00A54840 f streamer.o
108	VERIFIED	0002:00265350 ?ReleaseInstanceBank@InstanceBankMgr@@QAEXW4TPakId@@@Z 00A54850 f streamer.o
109	VERIFIED	0002:00265370 ?TogglePakRender@@YAXXZ 00A54870 f streamer.o
110	PORTED	0002:00265390 ?PakGetThreadId@@YAIXZ 00A54890 f streamer.o
111	VERIFIED	0002:002653a0 ?ValidatePakId@@YAXW4TPakId@@@Z 00A548A0 f streamer.o
112	VERIFIED	0002:00265400 ?CurPakId@@YA?AW4TPakId@@XZ 00A54900 f streamer.o
113	VERIFIED	0002:00265410 ?ClearFileLocationInfo@PakManager@@QAEXXZ 00A54910 f streamer.o
114	VERIFIED	0002:00265420 ?SetUserDistance@PakManager@@QAEXPBUPakInfoNode@@M@Z 00A54920 f streamer.o
115	VERIFIED	0002:00265450 ?ClearUserDistance@PakManager@@QAEXPBUPakInfoNode@@@Z 00A54950 f streamer.o
116	VERIFIED	0002:00265470 ?MyRenderText@@YAXPBDHHABVColor@@MM@Z 00A54970 f streamer.o
117	PORTED	0002:00265570 ?GetDistance@PakManager@@ABEMPBUPakInfoNode@@@Z 00A54A70 f streamer.o
118	VERIFIED	0002:002656b0 ?GetNumBanks@PakManager@@QBE?AVNumBanks@@PBUPakInfoNode@@@Z 00A54BB0 f streamer.o
119	VERIFIED	0002:00265710 ?SetSoundProgress@PakManager@@QAEXM@Z 00A54C10 f streamer.o
120	VERIFIED	0002:00265760 ?SetBrocProgress@PakManager@@QAEXM@Z 00A54C60 f streamer.o
121	VERIFIED	0002:002657a0 ?IsLoaded@PakManager@@QBE_NW4TPakId@@@Z 00A54CA0 f streamer.o
122	VERIFIED	0002:002657d0 ?IsUnloaded@PakManager@@QBE_NW4TPakId@@@Z 00A54CD0 f streamer.o
123	VERIFIED	0002:00265800 ?IsLoading@PakManager@@QBE_NW4TPakId@@@Z 00A54D00 f streamer.o
124	VERIFIED	0002:00265830 ?IsUnloading@PakManager@@QBE_NW4TPakId@@@Z 00A54D30 f streamer.o
125	VERIFIED	0002:00265850 ?LoadWbk@PakManager@@QAEXVtlFixedString@@_N@Z 00A54D50 f streamer.o
126	PORTED	0002:00265870 ?NflMessage@@YAXPBD@Z 00A54D70 f streamer.o
127	VERIFIED	0002:00265880 ?NflError@@YAXPBD@Z 00A54D80 f streamer.o
128	VERIFIED	0002:002658a0 ?NflWarning@@YAXPBD@Z 00A54DA0 f streamer.o
129	VERIFIED	0002:002658c0 ?ShutdownNfl@@YAXXZ 00A54DC0 f streamer.o
130	PORTED	0002:002658d0 ?codNflUpdate@@YAXXZ 00A54DD0 f streamer.o
131	VERIFIED	0002:002658f0 ?codNflReadFile@@YAIW4nflFileID@@IPAXI@Z 00A54DF0 f streamer.o
132	VERIFIED	0002:00265930 ?codNflCallback@@YAXW4nflRequestState@@W4nflRequestID@@PAX@Z 00A54E30 f streamer.o
133	VERIFIED	0002:00265960 ?ToggleZoneGraph@@YAXXZ 00A54E60 f streamer.o
134	VERIFIED	0002:002659c0 ?SetInitialCell@StreamZoneManager@@QAEXH@Z 00A54EC0 f streamer.o
135	VERIFIED	0002:002659d0 ?SetInitialPosition@StreamZoneManager@@QAEXABVPosition3@math@@@Z 00A54ED0 f streamer.o
136	VERIFIED	0002:00265a00 ?OnUnloaded@StreamZoneManager@@QAEXW4TPakId@@@Z 00A54F00 f streamer.o
137	VERIFIED	0002:00265a10 ?ToggleSceneFX@SceneManager@@QAEXM@Z 00A54F10 f streamer.o
138	VERIFIED	0002:00265a70 ?ToggleRenderEnts@SceneManager@@QAEXXZ 00A54F70 f streamer.o
139	VERIFIED	0002:00265a90 ?ToggleRenderLights@SceneManager@@QAEXXZ 00A54F90 f streamer.o
140	PORTED	0002:00265ab0 ?ProcessWorldSpawn@SceneManager@@AAEXABVWorldSpawn@@@Z 00A54FB0 f streamer.o
141	VERIFIED	0002:00265b60 ?cdDestroyApk@@YAXPAVapkFile@apk@@@Z 00A55060 f streamer.o
142	VERIFIED	0002:00265b70 ?cdLoadTexureInplace@@YAPAUnglTexture@@PAX@Z 00A55070 f streamer.o
143	VERIFIED	0002:00265c10 ?cdDestroyTexture@@YAXPAUnglTexture@@@Z 00A55110 f streamer.o
144	VERIFIED	0002:00265d70 ?cdLoadCharSkelInplace@@YAXPAX@Z 00A55270 f streamer.o
145	VERIFIED	0002:00265ec0 ?GetHeapUsage@PakFile@@QBEXAAH0@Z 00A553C0 f streamer.o
146	PORTED	0002:00265f60 ?CreateHeap@PakFile@@AAEPAUmem_heap@@PAEI@Z 00A55460 f streamer.o
147	VERIFIED	0002:00265fe0 ?MemAlloc@PakFile@@QAEPAXII_N@Z 00A554E0 f streamer.o
148	VERIFIED	0002:00266110 ?MemFree@PakFile@@QAE_NPAX_N@Z 00A55610 f streamer.o
149	VERIFIED	0002:002661d0 ?IsInPakHeap@PakFile@@QAE_NPAX@Z 00A556D0 f streamer.o
150	VERIFIED	0002:00266270 ?GetSection@PakFile@@QBEPBUSection@PakHeader@@PBD@Z 00A55770 f streamer.o
151	PORTED	0002:00266320 ?PakReadDataAsync@PakFile@@ABE?ATTRequestId@@PAEIII_N@Z 00A55820 f streamer.o
152	VERIFIED	0002:002663a0 ??0AssetBankSet@@QAE@XZ 00A558A0 f streamer.o
153	PORTED	0002:002663d0 ?DecodeCharSkel@@YAXPBDPAEHW4TPakId@@PAVPakFile@@@Z 00A558D0 f streamer.o
154	VERIFIED	0002:002663f0 ?DecodeInstbank@InstanceBankMgr@@QAEXPBDPAEHW4TPakId@@@Z 00A558F0 f streamer.o
155	VERIFIED	0002:00266530 ?DecodeMipsettings@InstanceBankMgr@@QAEXPBDPAEHW4TPakId@@@Z 00A55A30 f streamer.o
156	VERIFIED	0002:002665a0 ?ReleaseSkeletons@InstanceBankMgr@@QAEXW4TPakId@@@Z 00A55AA0 f streamer.o
157	VERIFIED	0002:00266610 ?Enumerate@InstanceBankMgr@@QAEXW4TPakId@@P6AXPBDW4eInstanceBankType@@PAX3@Z3@Z 00A55B10 f streamer.o
158	VERIFIED	0002:002666b0 ?GetPakInfo@PakManager@@QBEPBUPakInfoNode@@W4TPakId@@@Z 00A55BB0 f streamer.o
159	VERIFIED	0002:002667d0 ?ResetPriorities@PakManager@@QAEX_N@Z 00A55CD0 f streamer.o
160	VERIFIED	0002:00266950 ?SetDistance@PakManager@@QAEXPBUPakInfoNode@@M_N@Z 00A55E50 f streamer.o
161	PORTED	0002:002669e0 ?GetUnloadedPrereq@PakManager@@ABEPAUPakInfoNode@@PBU2@@Z 00A55EE0 f streamer.o
162	PORTED	0002:00266a40 ?RegisterPakLoaded@PakManager@@AAEXPAUPakInfoNode@@@Z 00A55F40 f streamer.o
163	PORTED	0002:00266b90 ?RegisterPakUnloaded@PakManager@@AAEXPAUPakInfoNode@@@Z 00A56090 f streamer.o
164	PORTED	0002:00266c50 ?GetContextStack@PakManager@@ABEAAV?$ae_sized_array@W4TPakId@@$0IA@@@XZ 00A56150 f streamer.o
165	VERIFIED	0002:00266d00 ?PushContext@PakManager@@QAEXW4TPakId@@@Z 00A56200 f streamer.o
166	PORTED	0002:00266d20 ?PushContext@PakManager@@AAEXPBUPakInfoNode@@@Z 00A56220 f streamer.o
167	VERIFIED	0002:00266d40 ?MemAlloc@PakManager@@QAEPAXW4TPakId@@I_N@Z 00A56240 f streamer.o
168	VERIFIED	0002:00266df0 ?MemAlign@PakManager@@QAEPAXW4TPakId@@II@Z 00A562F0 f streamer.o
169	VERIFIED	0002:00266e90 ?MemFree@PakManager@@QAEXW4TPakId@@PAX_N@Z 00A56390 f streamer.o
170	PORTED	0002:00266f50 ?StartupNfl@@YAXPBD@Z 00A56450 f streamer.o
171	VERIFIED	0002:00266fe0 ?SetTopOverrideBrushSet@StreamZoneManager@@AAEXPAVZoneBoundaryBank@@PAVZoneOverrideBrushSet@@@Z 00A564E0 f streamer.o
172	VERIFIED	0002:002672b0 ?CheckpointRestart@StreamZoneManager@@QAEXXZ 00A567B0 f streamer.o
173	VERIFIED	0002:00267380 ?GetCellPakInfo@StreamZoneManager@@QAEPBUPakInfoNode@@H@Z 00A56880 f streamer.o
174	PORTED	0002:00267450 ?GetCellZone@StreamZoneManager@@QAEPBVStreamZone@@H@Z 00A56950 f streamer.o
175	VERIFIED	0002:002674d0 ?OnLoaded@StreamZoneManager@@QAEXW4TPakId@@@Z 00A569D0 f streamer.o
176	VERIFIED	0002:002676e0 ?OnUnload@StreamZoneManager@@QAEXW4TPakId@@@Z 00A56BE0 f streamer.o
177	PORTED	0002:002678f0 ?RenderZoneGraph@StreamZoneManager@@QBEXPBVZoneBoundaryBank@@@Z 00A56DF0 f streamer.o
178	VERIFIED	0002:002688c0 ?FindZone@StreamZoneManager@@QBEPBVStreamZone@@W4TPakId@@@Z 00A57DC0 f streamer.o
179	PORTED	0002:00268a30 ?GetZoneByIndex@StreamZoneManager@@QBEPBVStreamZone@@H@Z 00A57F30 f streamer.o
180	VERIFIED	0002:00268ae0 ?GetNumZones@StreamZoneManager@@QBEHXZ 00A57FE0 f streamer.o
181	VERIFIED	0002:00268b30 ?Console_ToggleSceneFX@@YAXXZ 00A58030 f streamer.o
182	VERIFIED	0002:00268bf0 ?Console_ToggleRenderEnts@@YAXXZ 00A580F0 f streamer.o
183	VERIFIED	0002:00268c10 ?Console_ToggleRenderLights@@YAXXZ 00A58110 f streamer.o
184	VERIFIED	0002:00268c30 ?RestartPersistentArray@SceneManager@@QAEXXZ 00A58130 f streamer.o
185	VERIFIED	0002:00268cb0 ?ResetAllStaticModels@SceneManager@@QAEXXZ 00A581B0 f streamer.o
186	PORTED	0002:00268d80 ?ProcessEffects@SceneManager@@AAEXW4TPakId@@PAVSceneBank@@@Z 00A58280 f streamer.o
187	VERIFIED	0002:00268ed0 ?EnableEffect@SceneManager@@QAEXI@Z 00A583D0 f streamer.o
188	VERIFIED	0002:00268fc0 ?DisableEffect@SceneManager@@QAEXI@Z 00A584C0 f streamer.o
189	VERIFIED	0002:002690b0 ?UpdateEffects@SceneManager@@QAEXM@Z 00A585B0 f streamer.o
190	VERIFIED	0002:00269530 ?DebugRenderFX@SceneManager@@QAEXXZ 00A58A30 f streamer.o
191	VERIFIED	0002:00269a20 ?DebugRenderLights@SceneManager@@QAEXXZ 00A58F20 f streamer.o
192	VERIFIED	0002:00269af0 ?RenderInstanceGroups@SceneManager@@QAEXXZ 00A58FF0 f streamer.o
193	PORTED	0002:0026a0b0 ?GetBank@SceneManager@@AAEPAVSceneBank@@W4TPakId@@@Z 00A595B0 f streamer.o
194	PORTED	0002:0026a120 ?InitiateHeaderRead@PakFile@@AAEXXZ 00A59620 f streamer.o
195	PORTED	0002:0026a380 ?UpdateReads@PakFile@@AAEXXZ 00A59880 f streamer.o
196	PORTED	0002:0026a790 ?IsNextFileReady@PakFile@@AAE_NXZ 00A59C90 f streamer.o
197	PORTED	0002:0026a900 ?RenderDebug@PakFile@@ABEXXZ 00A59E00 f streamer.o
198	VERIFIED	0002:0026aff0 ?AddHeap@PakFile@@QAEXPAEI@Z 00A5A4F0 f streamer.o
199	VERIFIED	0002:0026b040 ??0PakHeapContext@@QAE@W4TPakId@@_N@Z 00A5A540 f streamer.o
200	VERIFIED	0002:0026b0e0 ?UnloadBanks@AssetBankSet@@SAXW4TPakId@@@Z 00A5A5E0 f streamer.o
201	VERIFIED	0002:0026b120 ?IsEmpty@TBankAlloc@@QBE_NXZ 00A5A620 f streamer.o
202	VERIFIED	0002:0026b150 ?Clear@TBankAlloc@@QAEXXZ 00A5A650 f streamer.o
203	VERIFIED	0002:0026b160 ?ToFloat@TBankAlloc@@QBEMXZ 00A5A660 f streamer.o
204	PORTED	0002:0026b1d0 ??1BankManager@@AAE@XZ 00A5A6D0 f streamer.o
205	PORTED	0002:0026b540 ?GetAllocs@BankManager@@QBEXUTBankAlloc@@ABVNumBanks@@AAV?$ae_sized_array@Vmem_info@@$0CA@@@@Z 00A5AA40 f streamer.o
206	VERIFIED	0002:0026b850 ?release@BankManager@@QAEXAAUTBankAlloc@@@Z 00A5AD50 f streamer.o
207	VERIFIED	0002:0026b910 ?get_alloc_count@BankManager@@QBEHABUTBankAlloc@@@Z 00A5AE10 f streamer.o
208	PORTED	0002:0026b9a0 ?get_alloc@BankManager@@QBE?AVmem_info@@ABUTBankAlloc@@H_N@Z 00A5AEA0 f streamer.o
209	VERIFIED	0002:0026bc50 ?get_free_count@BankManager@@QBE?AVNumBanks@@XZ 00A5B150 f streamer.o
210	PORTED	0002:0026bd40 ?DecodeMipSettings@@YAXPBDPAEHW4TPakId@@PAVPakFile@@@Z 00A5B240 f streamer.o
211	PORTED	0002:0026bd60 ?DecodeInstanceBank@@YAXPBDPAEHW4TPakId@@PAVPakFile@@@Z 00A5B260 f streamer.o
212	PORTED	0002:0026bd80 ?DecodeHeap@@YAXPBDPAEHW4TPakId@@PAVPakFile@@@Z 00A5B280 f streamer.o
213	VERIFIED	0002:0026bde0 ??0InstanceBankMgr@@QAE@XZ 00A5B2E0 f streamer.o
214	VERIFIED	0002:0026be80 ??1InstanceBankMgr@@QAE@XZ 00A5B380 f streamer.o
215	VERIFIED	0002:0026bef0 ?Add@InstanceBankMgr@@QAEIW4eInstanceBankType@@W4TPakId@@ABVtlFixedString@@I@Z 00A5B3F0 f streamer.o
216	VERIFIED	0002:0026c010 ?ReleaseAnims@InstanceBankMgr@@QAEXW4TPakId@@@Z 00A5B510 f streamer.o
